v.id,on road old,on road now,years,km ,rating,condition,economy,top speed,hp,torque,buying price,profit 
914,389248,469248,8,74576,2,3,16,196,51,167,133929,6
915,1032419,1082419,5,42690,5,3,11,191,108,88,838368,11
916,1140786,1200786,6,44088,3,6,13,172,127,137,940603,11
917,740106,840106,10,92530,1,3,12,140,73,148,399692,5
918,893279,923279,3,29172,4,6,13,194,112,165,715464,11
919,861908,871908,1,7691,1,3,18,143,75,195,706332,6
920,924292,974292,5,40080,1,2,18,145,139,92,733296,5
921,856746,876746,2,15920,3,4,20,168,102,83,692643,9
922,992048,1022048,3,22965,3,2,6,186,94,109,820865,6
923,397270,477270,8,71904,5,6,8,167,50,137,144119,12
924,777089,857089,8,63736,5,7,19,168,120,152,532029,15
925,912864,1012864,10,71070,5,4,18,181,108,198,593475,11
926,894928,974928,8,56936,3,7,11,150,65,135,656824,11
927,958321,1048321,9,65214,4,8,13,168,108,126,685502,14
928,913570,983570,7,57449,1,6,15,185,52,100,691163,9
929,1091580,1111580,2,16850,1,1,7,160,102,182,927002,5
930,1186503,1236503,5,40525,5,10,16,196,57,81,994078,18
931,1031087,1061087,3,22140,5,9,16,164,138,95,860000,16
932,1046039,1086039,4,38268,4,9,9,188,82,128,858116,15
933,1079991,1129991,5,37430,2,4,17,172,123,88,891372,8
934,408117,448117,4,36660,2,3,9,152,106,123,222458,7
935,373203,413203,4,39528,2,9,7,177,136,84,184172,12
936,523662,583662,6,48132,2,5,20,142,109,89,319603,8
937,317469,407469,9,66123,3,1,13,168,68,93,44413,6
938,1084148,1144148,6,46200,2,8,7,161,105,197,881772,12
939,597405,607405,1,8859,4,5,15,184,77,158,440226,12
940,448598,518598,7,51345,2,6,6,159,129,148,232210,10
941,934870,1034870,10,89980,3,2,11,153,101,146,596915,8
942,1146170,1196170,5,42650,1,1,20,150,120,147,952699,5
943,895651,945651,5,46440,1,6,14,163,121,192,697935,9
944,692434,702434,1,9665,3,7,9,195,110,81,534368,13
945,542926,632926,9,74547,5,7,20,190,65,187,260774,13
946,330216,360216,3,23154,5,1,7,184,138,111,158755,7
947,1019135,1049135,3,22260,4,9,12,193,73,132,848001,15
948,812300,852300,4,33236,4,2,18,192,96,124,629976,8
949,569788,649788,8,73880,2,2,12,145,132,193,315256,5
950,426629,476629,5,35435,5,6,6,190,89,95,239590,14
951,729923,739923,1,8105,3,10,14,180,117,100,573186,16
952,1188699,1218699,3,22464,2,5,17,156,89,123,1017841,9
953,1000878,1060878,6,44112,2,10,13,158,58,140,800434,15
954,936916,946916,1,7073,1,5,19,178,72,193,781778,9
955,568725,648725,8,63600,2,5,10,155,68,157,324206,8
956,864199,934199,7,53074,3,1,17,172,53,167,646434,6
957,473265,533265,6,42366,3,1,14,157,118,133,275239,6
958,975080,1035080,6,50970,3,2,13,166,83,121,768359,6
959,449738,549738,10,96020,5,10,16,140,125,89,104943,17
960,1183987,1263987,8,76648,3,8,19,167,104,115,926092,12
961,405103,425103,2,16174,1,8,12,152,68,120,240578,12
962,1064151,1124151,6,55974,1,9,16,154,108,129,852001,13
963,461017,491017,3,26106,2,8,16,191,120,171,286268,11
964,1072083,1082083,1,9493,5,8,19,142,95,104,913958,16
965,942765,1022765,8,64616,5,5,18,162,109,175,696981,12
966,465561,535561,7,50953,2,10,14,197,62,131,249245,15
967,938238,1028238,9,71505,1,5,17,196,116,144,659620,8
968,472605,522605,5,38615,4,5,13,189,116,192,282546,11
969,554422,594422,4,34204,1,5,7,151,69,80,371130,7
970,355462,395462,4,30536,4,7,8,149,81,99,175423,13
971,686010,776010,9,85131,3,4,18,154,64,179,393679,8
972,1154027,1204027,5,35265,4,9,9,190,120,183,967006,15
973,522739,622739,10,97040,1,1,8,150,137,96,178003,5
974,442487,542487,10,73590,5,8,11,165,114,184,120266,16
975,684845,744845,6,43824,4,1,12,175,124,172,485270,8
976,433846,513846,8,76112,3,5,14,176,105,109,176730,11
977,1165915,1215915,5,35940,4,6,13,193,89,104,978450,12
978,966564,1026564,6,45792,1,1,9,149,110,166,765300,5
979,711842,751842,4,28752,1,9,17,166,93,85,533666,13
980,683647,733647,5,40110,3,6,15,177,111,148,492093,12
981,320002,340002,2,18466,1,8,11,160,59,188,153185,11
982,665601,735601,7,49252,3,10,19,141,107,196,450911,15
983,486488,516488,3,26808,3,8,16,185,128,144,310958,12
984,707648,727648,2,19322,2,1,17,156,98,182,540503,6
985,1067917,1097917,3,28287,5,5,11,177,126,151,890987,13
986,521090,571090,5,42810,5,10,6,155,106,195,326380,17
987,302041,312041,1,7375,4,10,6,181,138,145,145961,17
988,373426,433426,6,59946,5,6,16,171,78,103,157225,12
989,1183068,1263068,8,56192,5,9,17,140,90,173,945404,15
990,305622,325622,2,16970,5,9,12,165,67,109,139916,15
991,601244,651244,5,44035,3,3,17,190,72,112,406020,8
992,1030928,1060928,3,22974,4,9,18,159,102,122,859080,15
993,1132525,1212525,8,79216,3,2,9,155,58,102,872566,7
994,1149328,1169328,2,17084,5,10,13,165,76,106,983437,18
995,364369,434369,7,49672,3,3,10,150,72,108,149826,9
996,837489,877489,4,38376,4,7,13,186,74,108,649610,13
997,396654,486654,9,89577,5,8,8,192,91,158,99397,14
998,354664,424664,7,67655,1,3,8,165,51,131,122318,5
999,850602,880602,3,24435,1,5,10,200,91,142,677860,9
1000,633500,733500,10,99920,3,2,12,197,105,103,285605,6
1001,782868,842868,6,46812,3,4,9,200,125,126,580129,10
1002,384835,424835,4,31776,4,3,20,149,78,117,203884,9
1003,827571,907571,8,62936,4,5,19,179,86,147,583548,10
1004,966003,1036003,7,67830,1,8,7,182,99,128,733047,12
1005,678559,758559,8,76648,1,6,17,153,101,98,420992,10
1006,328223,378223,5,42520,4,6,16,169,138,155,134178,11
1007,617929,707929,9,81522,2,4,13,161,76,154,329294,8
1008,993134,1063134,7,58583,5,3,17,163,113,167,769508,10
1009,871861,971861,10,71950,5,5,13,182,111,125,551511,12
1010,400819,420819,2,17950,2,7,7,191,128,131,234518,10
1011,1160802,1200802,4,31220,1,9,16,184,61,94,980158,12
1012,468755,478755,1,7123,4,7,20,153,120,167,313152,14
1013,651873,731873,8,62544,3,6,12,174,135,185,408242,10
1014,354736,364736,1,9089,4,2,11,187,90,195,197582,7
1015,651437,701437,5,47745,1,4,13,177,124,191,452592,8
1016,838959,868959,3,22296,1,3,17,142,116,184,668536,7
1017,921485,1001485,8,79888,4,7,11,176,64,123,660350,12
1018,682035,732035,5,40040,4,2,9,182,79,186,490806,7
1019,484649,504649,2,16676,5,6,16,188,59,121,319462,13
1020,683736,713736,3,29145,1,4,17,166,105,199,506373,7
1021,546613,626613,8,59696,2,9,16,191,61,88,305670,13
1022,641571,741571,10,85240,5,7,7,177,75,84,307775,13
1023,726065,746065,2,14338,5,1,11,183,96,133,563631,9
1024,758585,808585,5,40605,3,10,15,152,113,83,566224,14
1025,745613,805613,6,43380,5,1,6,168,53,160,546393,7
1026,1149838,1219838,7,60263,3,3,19,199,133,117,924704,7
1027,534045,614045,8,64752,1,7,10,173,64,169,288289,10
1028,768181,778181,1,9558,1,5,15,176,95,89,610558,7
1029,1126495,1206495,8,79296,5,6,7,184,56,155,865952,13
1030,1160605,1180605,2,18410,5,6,8,184,106,135,993684,14
1031,776307,876307,10,78930,3,8,11,191,87,170,448898,14
1032,318126,378126,6,50874,2,8,11,156,83,161,111076,13
1033,636057,666057,3,25308,2,2,12,174,101,153,462622,5
1034,671829,681829,1,7684,4,10,17,191,101,156,515440,16
1035,861132,921132,6,48768,2,4,20,188,63,158,656524,8
1036,372335,442335,7,63084,4,9,14,160,79,161,143813,14
1037,885652,935652,5,40625,3,3,20,175,118,116,693838,7
1038,810303,840303,3,22800,5,6,10,191,135,173,638781,13
1039,1102458,1192458,9,70587,4,2,15,152,93,107,824758,7
1040,458499,488499,3,25542,5,4,6,179,81,118,284395,11
1041,922489,1002489,8,72912,2,4,12,198,80,110,668745,8
1042,416754,466754,5,39380,2,6,9,184,50,131,226013,11
1043,918370,938370,2,15398,2,7,6,169,91,116,754621,11
1044,1091699,1131699,4,28448,4,8,16,162,106,93,913671,14
1045,633570,703570,7,69559,1,1,10,161,95,151,399508,3
1046,337589,387589,5,44780,4,5,11,163,105,125,141365,11
1047,491330,561330,7,57631,1,4,10,164,139,97,268917,8
1048,857286,867286,1,9313,2,4,11,194,75,164,699908,9
1049,1041818,1111818,7,64295,5,9,14,167,78,122,812012,15
1050,1104198,1124198,2,17592,5,1,10,159,116,200,938510,8
1051,446534,516534,7,61509,2,3,20,143,78,87,220243,6
1052,684901,764901,8,69360,1,9,8,188,113,130,434373,12
1053,1027168,1047168,2,16848,4,2,19,189,102,197,862224,9
1054,466794,496794,3,29745,4,2,12,186,55,115,288742,7
1055,943960,1003960,6,52806,5,9,14,155,102,80,734674,15
1056,729135,779135,5,46835,1,4,15,186,105,147,531200,8
1057,1065295,1075295,1,7397,4,2,16,168,62,136,909833,8
1058,761217,841217,8,61728,3,3,15,159,81,187,518657,9
1059,417644,447644,3,21684,3,10,8,142,109,142,247086,15
1060,990300,1070300,8,64312,4,8,11,199,71,131,744664,13
1061,1116396,1126396,1,9469,1,3,20,168,63,191,959042,7
1062,978868,1028868,5,39130,3,7,18,145,101,192,788213,12
1063,740913,840913,10,70090,1,9,7,165,114,165,422423,13
1064,811182,881182,7,57449,4,5,19,152,76,90,588607,12
1065,762741,792741,3,21249,4,7,7,150,100,87,592770,12
1066,419257,459257,4,29868,3,8,18,159,133,144,239886,12
1067,489870,579870,9,89334,1,4,15,177,110,84,193512,6
1068,737160,757160,2,18166,1,7,6,156,75,91,570726,9
1069,607953,707953,10,70050,1,4,7,172,101,138,289928,6
1070,358598,378598,2,14210,2,10,18,192,62,122,195800,15
1071,552474,632474,8,73904,2,8,6,174,119,95,297402,11
1072,1168949,1238949,7,58835,2,10,9,181,66,90,944751,14
1073,477967,577967,10,99890,3,9,18,177,80,108,129521,15
1074,391146,431146,4,33908,4,8,20,169,102,181,207658,15
1075,470075,550075,8,77504,1,7,14,192,88,150,211567,10
1076,989651,1029651,4,34488,5,7,15,143,104,81,805583,13
1077,731813,761813,3,27261,4,6,19,197,85,95,555909,12
1078,377922,447922,7,65730,5,2,18,156,93,121,147234,8
1079,617658,647658,3,21096,2,5,14,155,131,100,448168,10
1080,445416,465416,2,14142,5,6,15,178,91,132,282763,14
1081,894485,934485,4,29108,5,7,15,200,54,108,715797,13
1082,938616,1008616,7,68628,2,8,16,168,132,148,704781,13
1083,390144,420144,3,28302,3,10,20,162,135,117,212968,15
1084,1170218,1220218,5,40845,2,8,15,180,120,176,977848,12
1085,911291,1011291,10,77850,3,10,8,190,126,129,584810,15
1086,1018323,1118323,10,73550,5,3,8,177,94,156,696537,11
1087,836867,916867,8,73288,2,9,9,158,95,93,582332,14
1088,626299,726299,10,75330,4,2,8,154,103,101,302905,8
1089,453881,523881,7,65562,2,7,16,165,98,104,223193,10
1090,891516,931516,4,33252,3,9,13,145,88,191,708684,13
1091,1000748,1060748,6,55854,3,10,19,199,120,82,788487,14
1092,927377,987377,6,51972,2,8,6,195,98,97,719229,13
1093,1157306,1197306,4,35756,5,2,13,167,62,176,972375,8
1094,1157280,1207280,5,39705,3,3,9,183,58,164,966386,9
1095,466544,506544,4,39740,1,9,17,169,114,83,277380,11
1096,1171719,1241719,7,67774,2,10,7,144,66,128,938582,14
1097,876029,886029,1,9726,3,10,13,184,66,89,717671,14
1098,721281,811281,9,74538,5,10,6,152,136,191,438919,17
1099,405290,435290,3,27648,5,7,14,170,65,105,228843,13
1100,706796,746796,4,30744,5,3,12,148,108,180,526792,10
1101,807486,837486,3,22545,2,4,15,162,113,94,636634,7
1102,1166875,1256875,9,65196,1,6,11,155,76,111,894479,8
1103,1122872,1132872,1,7742,5,9,14,174,86,133,966425,16
1104,987259,1067259,8,66600,3,7,9,181,105,150,739491,11
1105,1000205,1040205,4,32496,4,2,18,142,139,181,818621,9
1106,455964,555964,10,82930,2,1,6,175,132,193,125243,5
1107,401296,481296,8,61016,1,10,16,158,128,129,159033,13
1108,493487,593487,10,70140,4,6,10,166,102,138,174947,12
1109,734806,784806,5,45390,1,3,14,195,128,139,538407,5
1110,665894,735894,7,62727,2,7,15,147,64,91,438041,10
1111,355665,375665,2,18876,5,6,18,188,132,152,188278,14
1112,491485,521485,3,28803,1,9,13,175,75,133,314039,11
1113,1012138,1072138,6,44514,4,7,8,197,62,168,811369,12
1114,1093845,1123845,3,22062,3,3,11,178,87,166,923476,9
1115,705460,805460,10,75290,4,5,18,192,113,169,381851,12
1116,592251,652251,6,57492,4,3,15,179,111,144,378832,8
1117,775437,865437,9,78579,5,9,17,158,103,104,489105,17
1118,1195832,1215832,2,18764,2,7,10,147,54,100,1028717,11
1119,985120,1075120,9,88137,4,8,17,188,69,136,689378,15
1120,475548,565548,9,85932,2,1,20,174,127,92,182776,4
1121,1013603,1053603,4,31936,3,10,12,150,69,143,832012,14
1122,843341,923341,8,76712,5,10,8,162,65,146,585086,17
1123,636029,676029,4,33668,1,1,20,185,101,89,453641,3
1124,423590,513590,9,78165,3,3,19,177,115,115,138312,9
1125,413787,513787,10,71260,2,2,20,155,98,80,94643,6
1126,804102,854102,5,38510,5,4,13,163,86,100,614148,11
1127,787346,857346,7,55720,1,9,9,180,90,98,566419,13
1128,621703,711703,9,84321,5,7,10,179,82,164,329777,13
1129,705278,785278,8,67544,2,7,12,171,119,93,456647,10
1130,553770,583770,3,26313,4,9,17,163,95,193,378583,14
1131,341734,381734,4,29024,1,7,6,200,74,100,163450,10
1132,767552,847552,8,70616,4,3,12,144,74,134,516017,8
1133,998904,1038904,4,39168,5,2,17,143,105,190,810561,9
1134,372047,412047,4,35152,5,9,13,198,126,99,187167,17
1135,624001,714001,9,76752,2,10,13,171,50,173,339644,13
1136,784611,794611,1,8688,3,2,11,175,103,89,627947,7
1137,594362,684362,9,88254,4,9,15,197,130,133,298428,16
1138,644075,674075,3,23223,4,5,10,161,102,96,472290,11
1139,922282,1012282,9,76527,5,1,7,146,86,148,638642,7
1140,1164944,1214944,5,39665,4,1,20,173,122,126,974179,6
1141,962459,1002459,4,36184,2,10,19,175,95,148,776695,15
1142,619520,679520,6,59562,2,3,9,185,60,143,404207,8
1143,1069393,1139393,7,65989,4,1,12,181,79,156,838622,8
1144,310832,330832,2,15574,3,5,15,152,83,107,146990,10
1145,512576,522576,1,9751,2,2,20,155,121,179,354940,7
1146,447486,487486,4,34044,5,4,7,179,115,105,264099,12
1147,1077386,1097386,2,17966,3,4,15,190,64,155,911237,8
1148,363113,463113,10,79070,5,9,18,154,134,136,35339,16
1149,636018,716018,8,58976,3,7,20,190,103,188,395874,12
1150,417205,427205,1,8052,1,4,9,158,102,130,261177,6
1151,324052,404052,8,78200,1,6,16,149,131,87,64933,9
1152,645325,705325,6,55068,5,3,14,146,130,191,434245,11
1153,747114,787114,4,39188,1,9,7,196,99,134,558502,11
1154,1165904,1255904,9,68760,1,2,18,186,78,157,890304,4
1155,782317,882317,10,81450,3,2,13,161,61,132,452892,7
1156,362458,442458,8,58848,5,3,16,183,136,125,122606,10
1157,1006480,1076480,7,53844,3,7,18,141,79,197,787429,13
1158,1086080,1166080,8,56432,1,4,8,161,66,146,848905,6
1159,1089328,1099328,1,8496,4,1,19,187,91,151,932856,6
1160,337757,367757,3,26520,5,2,13,189,74,80,162843,10
1161,524494,584494,6,52764,5,10,18,159,55,170,315179,16
1162,675223,695223,2,14928,5,9,16,177,103,107,511559,16
1163,780713,830713,5,46270,4,10,7,153,59,189,582614,16
1164,366712,396712,3,26352,4,6,10,172,138,196,191717,11
1165,897126,967126,7,68565,2,3,19,150,50,180,663779,7
1166,1018202,1088202,7,56455,4,1,20,147,106,93,796965,7
1167,995652,1035652,4,38748,1,7,19,159,74,163,807644,10
1168,328575,358575,3,25449,3,10,10,151,111,178,154252,15
1169,1079948,1159948,8,70272,1,6,7,187,90,82,828757,9
1170,459293,519293,6,55374,4,4,16,179,110,106,247907,11
1171,722427,732427,1,8949,5,2,20,141,62,93,565326,9
1172,406373,506373,10,79650,1,8,13,174,123,153,78404,12
1173,1073093,1123093,5,38780,1,3,16,141,77,110,883304,6
1174,480996,510996,3,21822,4,9,7,157,110,121,310300,15
1175,602148,662148,6,50124,5,9,7,163,89,200,395544,15
1176,558550,628550,7,51989,5,1,9,169,107,147,341690,9
1177,884172,934172,5,40185,2,4,6,157,51,105,692798,7
1178,1144267,1224267,8,61720,5,7,8,156,127,128,901223,13
1179,540213,620213,8,59672,1,10,14,167,139,111,299294,14
1180,524741,584741,6,45612,3,5,9,200,60,145,323117,9
1181,844996,864996,2,19276,3,3,20,143,89,193,677624,8
1182,870471,890471,2,18926,4,7,16,197,57,125,703034,14
1183,1176326,1226326,5,42495,4,3,20,150,109,91,982555,10
1184,520461,560461,4,29124,2,3,20,197,120,122,342338,8
1185,880178,900178,2,15992,3,10,10,148,120,105,715523,16
1186,580040,680040,10,76000,3,8,14,155,110,155,255561,13
1187,842144,912144,7,68614,1,2,14,158,102,164,608932,6
1188,912389,972389,6,53202,3,7,17,168,120,121,703011,13
1189,889915,959915,7,68495,1,7,15,166,111,114,656377,10
1190,730209,800209,7,69202,3,8,16,175,85,141,495721,13
1191,785535,865535,8,57592,4,7,16,159,70,90,546696,12
1192,631460,641460,1,9071,2,4,14,165,67,118,474324,8
1193,931645,961645,3,26994,3,9,18,173,71,129,755852,15
1194,1142221,1242221,10,74930,5,3,6,194,74,157,819055,9
1195,447079,457079,1,7878,2,10,20,145,104,110,290644,14
1196,1081573,1171573,9,67878,2,5,20,184,136,186,806495,8
1197,318698,388698,7,61971,4,6,10,153,121,181,91520,11
1198,557292,597292,4,39504,2,1,8,194,82,170,368973,5
1199,763599,823599,6,46386,1,5,7,157,74,126,561373,7
1200,791381,891381,10,71170,5,1,6,197,130,162,472147,8
1201,368866,378866,1,7084,2,6,19,150,52,101,213545,11
1202,851084,861084,1,8549,2,7,16,200,81,123,694215,12
1203,1052437,1132437,8,58376,3,8,6,169,119,176,812814,14
1204,361819,391819,3,28035,3,5,7,196,117,117,185305,10
1205,1049266,1089266,4,31288,5,3,10,167,110,89,868718,10
1206,763720,843720,8,56784,2,6,20,176,78,92,525932,9
1207,1154110,1194110,4,33536,2,4,6,173,67,130,971486,8
1208,607498,627498,2,14104,4,2,12,154,85,103,445298,7
1209,1085862,1175862,9,82332,3,10,18,148,77,130,795850,16
1210,480049,550049,7,52234,3,8,10,185,130,122,262529,13
1211,1154219,1214219,6,54888,5,3,17,177,98,160,943319,9
1212,563497,593497,3,28416,2,7,10,183,130,86,386519,11
1213,905649,975649,7,59528,3,1,20,200,60,133,681430,7
1214,381201,421201,4,36340,2,10,11,144,130,142,195281,13
1215,921515,931515,1,7832,5,1,7,146,135,128,765618,7
1216,1126101,1146101,2,18802,5,4,17,151,89,122,958948,11
1217,1071353,1161353,9,78174,3,8,20,154,118,165,785651,13
1218,1165717,1185717,2,19154,1,10,11,178,97,152,998052,12
1219,1101145,1151145,5,35880,2,10,18,161,95,174,913584,13
1220,839549,939549,10,83560,5,1,19,158,138,86,507925,8
1221,840295,860295,2,19128,4,9,12,191,101,99,672504,14
1222,978946,1018946,4,29020,2,10,8,173,62,136,800346,13
1223,769511,829511,6,47046,4,7,15,176,50,115,566210,14
1224,748627,778627,3,27582,4,3,14,190,86,119,572651,8
1225,900498,970498,7,64204,5,1,13,162,62,145,671423,7
1226,760399,800399,4,30120,5,6,8,150,137,129,580776,14
1227,836433,886433,5,46090,2,1,12,155,60,176,639427,4
1228,1103660,1123660,2,14276,5,5,18,179,102,196,940952,12
1229,985296,1075296,9,71748,2,3,6,170,132,82,706524,6
1230,880333,920333,4,32172,1,3,7,175,89,80,699253,7
1231,1181405,1241405,6,52212,4,3,11,193,60,105,973266,9
1232,759758,819758,6,45342,5,9,11,146,67,189,557936,16
1233,831995,851995,2,18138,2,2,20,172,108,129,665941,6
1234,1132369,1172369,4,38584,3,1,13,175,129,121,944877,5
1235,923818,1013818,9,67770,1,5,17,152,83,116,648935,9
1236,304965,364965,6,50730,1,6,19,178,88,154,98308,10
1237,1175930,1235930,6,59130,3,2,16,186,128,162,961049,7
1238,797847,877847,8,64864,5,3,10,156,107,142,551979,9
1239,544455,584455,4,38616,1,8,19,200,64,105,356496,11
1240,451739,471739,2,15080,2,4,12,159,108,187,288563,8
1241,833299,893299,6,56700,1,7,9,153,120,119,620587,9
1242,795819,825819,3,22875,2,2,10,185,94,169,624817,7
1243,746260,806260,6,52254,3,3,7,196,70,106,538166,8
1244,352416,392416,4,38256,4,6,19,183,120,81,164736,12
1245,625064,645064,2,18098,1,2,15,197,127,173,459143,6
1246,1012285,1082285,7,56287,4,5,10,144,62,85,790872,11
1247,526898,586898,6,57648,3,4,18,167,110,156,313323,10
1248,328146,348146,2,19988,2,2,18,197,62,137,160242,5
1249,400361,440361,4,31068,2,2,15,140,84,142,220385,7
1250,777503,847503,7,49497,4,7,8,178,66,153,562720,14
1251,538444,638444,10,92090,4,1,14,176,139,145,198379,7
1252,954661,1004661,5,42685,4,10,18,159,68,161,760147,16
1253,335687,435687,10,82490,2,1,14,142,95,140,5406,4
1254,604222,634222,3,26454,2,7,11,147,126,200,429206,12
1255,403353,503353,10,82750,1,5,17,186,120,167,72539,7
1256,453994,553994,10,73610,1,8,6,164,74,98,132065,12
1257,411997,461997,5,38040,4,2,14,193,101,179,222768,7
1258,444827,514827,7,63315,1,10,7,143,72,159,216226,12
1259,554114,614114,6,44196,2,3,12,154,65,115,354167,8
1260,684374,754374,7,49812,5,2,15,161,111,150,469604,9
1261,999736,1089736,9,63702,4,10,20,146,90,166,728281,17
1262,1037078,1067078,3,23931,2,2,10,158,139,163,865020,7
1263,339848,429848,9,72630,5,6,16,173,85,185,59690,14
1264,641962,731962,9,87705,5,1,11,157,76,168,347144,9
1265,691232,721232,3,27564,3,6,20,156,108,144,515106,11
1266,705425,715425,1,9514,5,6,7,197,86,164,547431,14
1267,715830,815830,10,86910,5,6,6,147,118,175,380441,14
1268,541311,631311,9,86715,4,6,10,190,108,86,247147,12
1269,804119,874119,7,51107,1,3,15,149,121,186,588321,7
1270,926672,956672,3,27144,1,8,11,161,89,125,750966,10
1271,608453,708453,10,89720,2,8,19,188,60,143,270333,13
1272,1180560,1250560,7,55013,3,9,14,192,121,169,960184,13
1273,791136,841136,5,36300,2,3,7,172,124,106,603736,6
1274,1003435,1083435,8,64264,5,6,10,141,103,179,757924,14
1275,421110,451110,3,24003,3,10,11,157,88,133,248233,15
1276,1103349,1113349,1,8819,5,5,14,186,114,146,946129,13
1277,446634,496634,5,37445,3,9,18,144,60,188,257508,15
1278,722840,802840,8,63072,5,8,10,195,60,157,478369,16
1279,837978,937978,10,83520,5,4,8,174,84,156,506139,12
1280,1028142,1088142,6,52998,2,8,13,177,102,196,818968,11
1281,825446,855446,3,22080,4,5,17,194,97,181,654804,11
1282,894520,974520,8,72616,4,10,12,195,137,100,640432,17
1283,347441,377441,3,27930,4,2,16,167,83,199,171204,9
1284,768890,838890,7,68390,2,2,9,171,51,171,535809,5
1285,327034,397034,7,59080,2,3,17,144,72,111,103172,7
1286,963227,1033227,7,62622,2,6,12,156,131,119,735562,9
1287,468966,558966,9,81126,3,5,16,154,89,151,180555,9
1288,598167,698167,10,86850,3,10,8,182,100,175,262686,14
1289,1089031,1099031,1,7450,2,5,9,169,63,81,933429,9
1290,554457,634457,8,71624,4,6,13,187,114,189,301665,12
1291,609045,669045,6,42708,3,7,17,190,139,86,410161,13
1292,1094989,1104989,1,7351,2,6,14,193,86,168,939401,9
1293,881620,951620,7,63924,5,10,7,168,134,179,652114,17
1294,848608,888608,4,35036,5,10,20,189,132,129,663773,16
1295,498317,588317,9,67824,2,1,16,167,68,163,223653,5
1296,1171182,1221182,5,49640,3,6,9,180,129,174,970098,10
1297,929959,979959,5,45605,1,9,9,154,63,97,732829,11
1298,1013751,1063751,5,47760,2,1,7,198,109,151,815075,6
1299,498635,578635,8,70512,1,5,14,156,65,118,247291,9
1300,454248,494248,4,32704,2,9,10,162,60,80,272041,13
1301,1012510,1092510,8,65560,4,9,6,179,123,149,765551,14
1302,648325,718325,7,62601,2,1,10,188,60,181,421126,6
1303,522028,592028,7,66108,4,7,20,172,55,177,290634,13
1304,444037,544037,10,89760,3,9,14,187,70,155,105721,15
1305,1062280,1162280,10,97090,3,10,8,183,60,113,716559,14
1306,540511,610511,7,63329,3,10,12,177,96,188,311744,16
1307,485138,555138,7,64547,1,2,7,189,132,194,255993,5
1308,449348,459348,1,8417,3,5,15,162,69,117,292694,11
1309,1130544,1190544,6,48666,1,6,20,195,127,98,925951,9
1310,593855,683855,9,87417,3,5,12,146,135,146,299153,11
1311,534681,594681,6,52284,5,8,16,146,53,115,325990,16
1312,661335,681335,2,18398,4,7,13,153,125,150,494426,12
1313,1020784,1080784,6,52392,5,10,9,199,99,95,811841,18
1314,442763,492763,5,36370,5,7,8,140,87,107,254712,13
1315,392527,402527,1,7345,2,2,14,157,97,108,237297,7
1316,443221,473221,3,29967,4,9,15,175,86,155,264380,15
1317,940942,950942,1,9315,3,1,18,141,94,121,783742,6
1318,907896,937896,3,26979,1,4,16,198,136,128,732699,8
1319,1056325,1076325,2,16526,1,10,14,160,56,192,891288,13
1320,977345,1037345,6,47238,1,7,15,184,136,116,774095,11
1321,828272,868272,4,33736,1,10,6,154,128,123,645033,13
1322,867319,897319,3,24585,5,4,8,198,119,129,694172,10
1323,987531,1057531,7,68747,1,8,6,170,73,157,753658,12
1324,677118,697118,2,16038,4,7,8,151,113,172,512569,12
1325,715144,815144,10,98500,4,2,19,161,122,147,368580,8
1326,837214,877214,4,34456,2,1,19,148,104,100,653943,6
1327,844539,864539,2,18094,5,3,14,186,90,99,678177,11
1328,419789,479789,6,56004,1,9,18,179,110,99,207609,12
1329,847164,947164,10,91240,1,1,15,162,104,181,508228,5
1330,350355,420355,7,64309,4,10,16,189,104,132,120535,16
1331,912442,952442,4,36752,5,7,19,183,81,129,726110,13
1332,816076,876076,6,45984,5,1,6,180,84,133,614252,8
1333,835379,855379,2,18570,3,7,18,174,124,156,668377,13
1334,386084,416084,3,25569,5,8,12,182,91,124,211641,14
1335,573297,603297,3,26007,2,5,12,155,113,89,398896,10
1336,712853,762853,5,35175,1,3,10,189,57,102,526669,6
1337,1084968,1164968,8,63992,5,10,16,150,92,80,839433,18
1338,503684,553684,5,48065,3,2,9,140,104,149,304519,6
1339,462488,562488,10,80980,3,4,7,161,54,159,133357,8
1340,1180024,1270024,9,73413,3,7,12,181,110,158,899162,11
1341,381961,441961,6,42234,1,5,12,143,56,112,183887,8
1342,1037515,1077515,4,37308,3,4,19,178,121,128,851032,10
1343,616294,706294,9,73440,4,9,13,145,58,193,335174,14
1344,483940,503940,2,16484,1,7,19,147,76,118,319188,10
1345,552339,562339,1,7127,1,1,6,179,123,85,397515,5
1346,684246,734246,5,47415,5,5,15,149,85,131,485306,12
1347,894064,924064,3,25002,1,5,9,152,113,127,720755,8
1348,787427,857427,7,61642,4,9,7,195,77,82,560347,16
1349,757002,787002,3,25029,5,5,9,188,128,80,583330,11
1350,565626,605626,4,39592,4,3,18,176,120,152,376859,10
1351,306497,326497,2,14702,1,2,18,170,69,159,143972,4
1352,687039,717039,3,29895,3,9,18,161,102,109,508345,14
1353,927470,937470,1,8891,2,1,18,161,122,157,770787,6
1354,964698,1064698,10,85610,3,10,20,145,107,178,630457,15
1355,693048,773048,8,70512,2,7,13,142,60,121,441449,12
1356,352059,412059,6,45570,1,9,14,167,51,194,150313,13
1357,337212,397212,6,45924,5,9,12,197,93,134,134808,16
1358,739903,799903,6,59682,3,2,19,145,105,160,524470,7
